timestamp (ns), n, T_wf(00), T_wf(01), T_wf(02), T_wf(03), T_wf(10), T_wf(11), T_wf(12), T_wf(13), T_wf(20), T_wf(21), T_wf(22), T_wf(23)
1686751120652723200,541,0.99960,0.00282,-0.02822,4627556.58480,-0.02114,-0.58917,-0.80773,119260.18200,-0.01891,0.80800,-0.58887,4373295.48820
1686751120677723136,542,0.99962,0.00416,-0.02724,4627556.59370,-0.01957,-0.58889,-0.80798,119260.20450,-0.01940,0.80820,-0.58858,4373295.47670
1686751120702723072,543,0.99964,0.00594,-0.02615,4627556.60320,-0.01763,-0.58955,-0.80754,119260.22680,-0.02021,0.80771,-0.58923,4373295.46510
1686751120727723008,544,0.99964,0.00621,-0.02608,4627556.61300,-0.01738,-0.59052,-0.80683,119260.24930,-0.02042,0.80700,-0.59020,4373295.45390
1686751120752722944,545,0.99962,0.00300,-0.02740,4627556.62250,-0.02031,-0.59189,-0.80576,119260.27270,-0.01863,0.80601,-0.59160,4373295.44360
1686751120777723136,546,0.99960,0.00140,-0.02820,4627556.63140,-0.02189,-0.59260,-0.80520,119260.29650,-0.01784,0.80549,-0.59234,4373295.43380
1686751120802723072,547,0.99955,0.00211,-0.02981,4627556.63960,-0.02278,-0.59203,-0.80560,119260.32000,-0.01935,0.80592,-0.59171,4373295.42370
1686751120827723008,548,0.99945,0.00275,-0.03308,4627556.64760,-0.02505,-0.59124,-0.80611,119260.34320,-0.02178,0.80649,-0.59084,4373295.41350
1686751120852723200,549,0.99939,0.00224,-0.03499,4627556.65660,-0.02692,-0.59039,-0.80667,119260.36620,-0.02247,0.80711,-0.58997,4373295.40340
1686751120877722880,550,0.99942,0.00046,-0.03411,4627556.66660,-0.02728,-0.58937,-0.80741,119260.38920,-0.02047,0.80787,-0.58901,4373295.39330
1686751120902723072,551,0.99947,-0.00228,-0.03253,4627556.67680,-0.02764,-0.58853,-0.80800,119260.41220,-0.01731,0.80847,-0.58828,4373295.38280
1686751120927723264,552,0.99958,-0.00538,-0.02854,4627556.68730,-0.02625,-0.58778,-0.80860,119260.43530,-0.01242,0.80900,-0.58767,4373295.37140
1686751120952722944,553,0.99964,-0.00877,-0.02542,4627556.69730,-0.02573,-0.58691,-0.80924,119260.45890,-0.00782,0.80960,-0.58693,4373295.35940
1686751120977723136,554,0.99964,-0.01035,-0.02457,4627556.70670,-0.02597,-0.58594,-0.80994,119260.48270,-0.00601,0.81029,-0.58600,4373295.34700
1686751121002723072,555,0.99971,-0.00905,-0.02221,4627556.71640,-0.02331,-0.58520,-0.81055,119260.50650,-0.00566,0.81084,-0.58524,4373295.33390
1686751121027723008,556,0.99972,-0.00887,-0.02186,4627556.72650,-0.02291,-0.58551,-0.81034,119260.53040,-0.00562,0.81062,-0.58555,4373295.32090
1686751121052723200,557,0.99972,-0.00794,-0.02227,4627556.73710,-0.02269,-0.58666,-0.80951,119260.55400,-0.00664,0.80979,-0.58668,4373295.30860
1686751121077723136,558,0.99972,-0.00514,-0.02297,4627556.74780,-0.02161,-0.58807,-0.80852,119260.57710,-0.00935,0.80879,-0.58802,4373295.29680
1686751121102723072,559,0.99970,-0.00257,-0.02446,4627556.75840,-0.02128,-0.58880,-0.80800,119260.59990,-0.01233,0.80827,-0.58868,4373295.28550
1686751121127723008,560,0.99972,-0.00064,-0.02372,4627556.76880,-0.01955,-0.58866,-0.80814,119260.62250,-0.01344,0.80838,-0.58851,4373295.27370
1686751121152723200,561,0.99969,-0.00123,-0.02479,4627556.77860,-0.02077,-0.58852,-0.80821,119260.64540,-0.01359,0.80848,-0.58837,4373295.26190
1686751121177723136,562,0.99964,-0.00267,-0.02687,4627556.78810,-0.02329,-0.58882,-0.80793,119260.66810,-0.01367,0.80826,-0.58867,4373295.25070
1686751121202723072,563,0.99959,-0.00377,-0.02840,4627556.79760,-0.02516,-0.58944,-0.80742,119260.69070,-0.01369,0.80780,-0.58929,4373295.24030
1686751121227723008,564,0.99948,-0.00534,-0.03177,4627556.80660,-0.02879,-0.59029,-0.80667,119260.71300,-0.01445,0.80717,-0.59014,4373295.23080
1686751121252722944,565,0.99939,-0.00646,-0.03423,4627556.81530,-0.03143,-0.59073,-0.80626,119260.73470,-0.01501,0.80684,-0.59057,4373295.22150
1686751121277723136,566,0.99931,-0.00838,-0.03626,4627556.82350,-0.03421,-0.59063,-0.80622,119260.75590,-0.01466,0.80690,-0.59051,4373295.21190
1686751121302723072,567,0.99927,-0.01087,-0.03653,4627556.83190,-0.03590,-0.59012,-0.80652,119260.77660,-0.01279,0.80724,-0.59008,4373295.20180
1686751121327723008,568,0.99938,-0.01264,-0.03280,4627556.84070,-0.03395,-0.58923,-0.80725,119260.79650,-0.00912,0.80786,-0.58930,4373295.19050
1686751121352723200,569,0.99947,-0.01378,-0.02958,4627556.84980,-0.03202,-0.58862,-0.80778,119260.81570,-0.00628,0.80830,-0.58874,4373295.17860
1686751121377722880,570,0.99955,-0.01204,-0.02755,4627556.85950,-0.02936,-0.58893,-0.80765,119260.83390,-0.00650,0.80810,-0.58901,4373295.16660
1686751121402723072,571,0.99961,-0.00801,-0.02658,4627556.86950,-0.02618,-0.59027,-0.80678,119260.85170,-0.00922,0.80717,-0.59025,4373295.15490
1686751121427723264,572,0.99963,-0.00316,-0.02689,4627556.87980,-0.02353,-0.59272,-0.80506,119260.86970,-0.01339,0.80540,-0.59258,4373295.14350
1686751121452722944,573,0.99959,0.00052,-0.02845,4627556.89010,-0.02254,-0.59576,-0.80285,119260.88860,-0.01737,0.80317,-0.59550,4373295.13210
1686751121477723136,574,0.99955,0.00152,-0.03010,4627556.90030,-0.02320,-0.59875,-0.80060,119260.90860,-0.01924,0.80094,-0.59844,4373295.12020
1686751121502723072,575,0.99950,0.00020,-0.03162,4627556.91010,-0.02514,-0.60136,-0.79858,119260.92970,-0.01918,0.79898,-0.60105,4373295.10760
1686751121527723008,576,0.99947,-0.00225,-0.03260,4627556.92050,-0.02736,-0.60325,-0.79708,119260.95160,-0.01787,0.79755,-0.60299,4373295.09580
1686751121552723200,577,0.99940,-0.00353,-0.03459,4627556.93140,-0.02970,-0.60404,-0.79640,119260.97410,-0.01809,0.79695,-0.60378,4373295.08500
1686751121577723136,578,0.99931,-0.00416,-0.03697,4627556.94230,-0.03198,-0.60386,-0.79645,119260.99720,-0.01901,0.79708,-0.60357,4373295.07360
1686751121602723072,579,0.99923,-0.00467,-0.03900,4627556.95280,-0.03391,-0.60371,-0.79648,119261.02070,-0.01983,0.79719,-0.60340,4373295.06130
1686751121627723008,580,0.99919,-0.00452,-0.04001,4627556.96340,-0.03461,-0.60417,-0.79611,119261.04420,-0.02057,0.79685,-0.60383,4373295.04820
1686751121652723200,581,0.99919,-0.00438,-0.03990,4627556.97480,-0.03441,-0.60520,-0.79533,119261.06770,-0.02067,0.79607,-0.60486,4373295.03460
1686751121677723136,582,0.99921,-0.00793,-0.03883,4627556.98730,-0.03568,-0.60660,-0.79420,119261.09180,-0.01725,0.79497,-0.60641,4373295.02140
1686751121702723072,583,0.99931,-0.01243,-0.03513,4627557.00050,-0.03545,-0.60799,-0.79315,119261.11630,-0.01150,0.79384,-0.60801,4373295.00760
1686751121727723008,584,0.99942,-0.01532,-0.03027,4627557.01340,-0.03334,-0.60932,-0.79222,119261.14070,-0.00631,0.79278,-0.60948,4373294.99280
1686751121752722944,585,0.99950,-0.01746,-0.02643,4627557.02600,-0.03159,-0.61019,-0.79162,119261.16520,-0.00231,0.79206,-0.61044,4373294.97690
1686751121777723136,586,0.99963,-0.01567,-0.02229,4627557.03850,-0.02722,-0.61038,-0.79164,119261.18900,-0.00120,0.79196,-0.61058,4373294.95980
1686751121802723072,587,0.99970,-0.01235,-0.02111,4627557.05060,-0.02426,-0.61032,-0.79178,119261.21270,-0.00311,0.79206,-0.61044,4373294.94280
1686751121827723008,588,0.99974,-0.00959,-0.02063,4627557.06300,-0.02219,-0.61040,-0.79178,119261.23650,-0.00499,0.79203,-0.61046,4373294.92640
1686751121852723200,589,0.99977,-0.00983,-0.01895,4627557.07630,-0.02101,-0.61095,-0.79139,119261.26060,-0.00380,0.79161,-0.61101,4373294.91120
1686751121877722880,590,0.99975,-0.01238,-0.01839,4627557.08970,-0.02213,-0.61181,-0.79069,119261.28530,-0.00146,0.79091,-0.61194,4373294.89740
1686751121902723072,591,0.99971,-0.01556,-0.01830,4627557.10250,-0.02400,-0.61265,-0.78999,119261.31000,0.00108,0.79020,-0.61284,4373294.88410
1686751121927723264,592,0.99965,-0.01889,-0.01852,4627557.11420,-0.02621,-0.61315,-0.78953,119261.33480,0.00355,0.78974,-0.61343,4373294.87040
1686751121952722944,593,0.99956,-0.02285,-0.01913,4627557.12490,-0.02913,-0.61382,-0.78891,119261.35950,0.00629,0.78912,-0.61421,4373294.85600
1686751121977723136,594,0.99944,-0.02792,-0.01864,4627557.13610,-0.03187,-0.61509,-0.78781,119261.38420,0.01054,0.78796,-0.61563,4373294.84150
1686751122002723072,595,0.99929,-0.03241,-0.01901,4627557.14780,-0.03496,-0.61661,-0.78649,119261.40870,0.01377,0.78660,-0.61731,4373294.82800
1686751122027723008,596,0.99920,-0.03399,-0.02109,4627557.16020,-0.03759,-0.61794,-0.78533,119261.43210,0.01366,0.78549,-0.61872,4373294.81600
1686751122052723200,597,0.99916,-0.03309,-0.02431,4627557.17250,-0.03958,-0.61865,-0.78467,119261.45460,0.01093,0.78497,-0.61944,4373294.80470
1686751122077723136,598,0.99921,-0.02918,-0.02697,4627557.18410,-0.03924,-0.61835,-0.78492,119261.47620,0.00622,0.78536,-0.61901,4373294.79270
1686751122102723072,599,0.99930,-0.02367,-0.02885,4627557.19510,-0.03731,-0.61732,-0.78582,119261.49700,0.00079,0.78635,-0.61778,4373294.77960
1686751122127723008,600,0.99935,-0.01934,-0.03026,4627557.20590,-0.03575,-0.61608,-0.78687,119261.51740,-0.00343,0.78745,-0.61638,4373294.76520
1686751122152723200,601,0.99946,-0.01733,-0.02798,4627557.21710,-0.03272,-0.61490,-0.78793,119261.53780,-0.00355,0.78842,-0.61513,4373294.74980
1686751122177723136,602,0.99959,-0.01849,-0.02168,4627557.22920,-0.02847,-0.61405,-0.78876,119261.55860,0.00127,0.78905,-0.61432,4373294.73340
1686751122202723072,603,0.99969,-0.02089,-0.01326,4627557.24180,-0.02331,-0.61470,-0.78842,119261.57970,0.00832,0.78849,-0.61500,4373294.71670
1686751122227723008,604,0.99974,-0.02155,-0.00743,4627557.25480,-0.01915,-0.61712,-0.78663,119261.60050,0.01237,0.78657,-0.61738,4373294.70060
1686751122252722944,605,0.99980,-0.01880,-0.00651,4627557.26750,-0.01677,-0.62040,-0.78411,119261.62110,0.01070,0.78406,-0.62059,4373294.68540
1686751122277723136,606,0.99987,-0.01345,-0.00894,4627557.27960,-0.01538,-0.62360,-0.78159,119261.64180,0.00493,0.78163,-0.62373,4373294.67110
1686751122302723072,607,0.99988,-0.00986,-0.01215,4627557.29160,-0.01565,-0.62622,-0.77949,119261.66360,0.00007,0.77958,-0.62630,4373294.65750
1686751122327723008,608,0.99983,-0.01011,-0.01544,4627557.30370,-0.01836,-0.62822,-0.77782,119261.68650,-0.00183,0.77797,-0.62830,4373294.64420
1686751122352723200,609,0.99977,-0.01237,-0.01775,4627557.31570,-0.02158,-0.62968,-0.77656,119261.71050,-0.00157,0.77676,-0.62980,4373294.63030
1686751122377722880,610,0.99972,-0.01438,-0.01884,4627557.32790,-0.02369,-0.63114,-0.77531,119261.73520,-0.00074,0.77554,-0.63130,4373294.61510
1686751122402723072,611,0.99972,-0.01565,-0.01765,4627557.34040,-0.02357,-0.63235,-0.77433,119261.76030,0.00096,0.77453,-0.63254,4373294.59890
1686751122427723264,612,0.99974,-0.01732,-0.01497,4627557.35340,-0.02255,-0.63309,-0.77375,119261.78520,0.00392,0.77389,-0.63331,4373294.58190
1686751122452722944,613,0.99972,-0.02143,-0.00984,4627557.36740,-0.02120,-0.63379,-0.77321,119261.81020,0.01033,0.77321,-0.63407,4373294.56460
1686751122477723136,614,0.99961,-0.02770,-0.00300,4627557.38180,-0.01991,-0.63512,-0.77216,119261.83520,0.01948,0.77192,-0.63542,4373294.54730
1686751122502723072,615,0.99946,-0.03273,0.00269,4627557.39610,-0.01879,-0.63713,-0.77053,119261.85980,0.02694,0.77006,-0.63740,4373294.53050
1686751122527723008,616,0.99937,-0.03503,0.00534,4627557.40990,-0.01830,-0.63937,-0.76869,119261.88380,0.03035,0.76810,-0.63960,4373294.51420
1686751122552723200,617,0.99940,-0.03435,0.00322,4627557.42330,-0.01958,-0.64151,-0.76686,119261.90720,0.02840,0.76634,-0.64180,4373294.49960
1686751122577723136,618,0.99954,-0.03013,-0.00230,4627557.43590,-0.02112,-0.64214,-0.76630,119261.93020,0.02161,0.76600,-0.64248,4373294.48590
1686751122602723072,619,0.99975,-0.02134,-0.00616,4627557.44770,-0.01840,-0.64058,-0.76767,119261.95280,0.01243,0.76759,-0.64081,4373294.47150
1686751122627723008,620,0.99985,-0.01384,-0.01085,4627557.45920,-0.01719,-0.63823,-0.76965,119261.97510,0.00373,0.76972,-0.63837,4373294.45660
1686751122652723200,621,0.99986,-0.00869,-0.01425,4627557.47120,-0.01652,-0.63690,-0.77077,119261.99740,-0.00238,0.77089,-0.63696,4373294.44110
1686751122677723136,622,0.99987,-0.00791,-0.01369,4627557.48420,-0.01559,-0.63708,-0.77064,119262.02000,-0.00263,0.77076,-0.63712,4373294.42550
1686751122702723072,623,0.99988,-0.01118,-0.01053,4627557.49740,-0.01524,-0.63822,-0.76971,119262.04320,0.00188,0.76978,-0.63831,4373294.40990
1686751122727723008,624,0.99987,-0.01530,-0.00494,4627557.51070,-0.01359,-0.63991,-0.76833,119262.06640,0.00860,0.76830,-0.64004,4373294.39440
1686751122752722944,625,0.99981,-0.01938,-0.00252,4627557.52370,-0.01437,-0.64164,-0.76687,119262.08940,0.01324,0.76676,-0.64179,4373294.37950
1686751122777723136,626,0.99981,-0.01895,-0.00345,4627557.53600,-0.01483,-0.64291,-0.76579,119262.11180,0.01229,0.76570,-0.64308,4373294.36490
1686751122802723072,627,0.99989,-0.01414,-0.00430,4627557.54770,-0.01239,-0.64368,-0.76519,119262.13360,0.00805,0.76516,-0.64379,4373294.34990
1686751122827723008,628,0.99995,-0.00947,-0.00352,4627557.55950,-0.00879,-0.64405,-0.76493,119262.15520,0.00498,0.76492,-0.64411,4373294.33370
1686751122852723200,629,0.99997,-0.00721,0.00005,4627557.57190,-0.00461,-0.64445,-0.76463,119262.17670,0.00554,0.76461,-0.64447,4373294.31650
1686751122877722880,630,0.99997,-0.00619,0.00528,4627557.58530,0.00005,-0.64507,-0.76412,119262.19810,0.00814,0.76410,-0.64505,4373294.29880
1686751122902723072,631,0.99990,-0.00479,0.01300,4627557.59950,0.00683,-0.64598,-0.76332,119262.21950,0.01206,0.76334,-0.64589,4373294.28070
1686751122927723264,632,0.99986,-0.00299,0.01620,4627557.61380,0.01041,-0.64775,-0.76178,119262.24080,0.01277,0.76184,-0.64764,4373294.26360
1686751122952722944,633,0.99989,-0.00029,0.01485,4627557.62790,0.01109,-0.64994,-0.75990,119262.26220,0.00987,0.75998,-0.64987,4373294.24860
1686751122977723136,634,0.99996,0.00091,0.00911,4627557.64140,0.00750,-0.65204,-0.75815,119262.28450,0.00525,0.75819,-0.65202,4373294.23600
1686751123002723072,635,1.00000,0.00127,0.00091,4627557.65360,0.00152,-0.65337,-0.75703,119262.30760,-0.00036,0.75703,-0.65337,4373294.22460
1686751123027723008,636,0.99999,0.00076,-0.00519,4627557.66490,-0.00343,-0.65345,-0.75696,119262.33110,-0.00397,0.75697,-0.65344,4373294.21300
1686751123052723200,637,0.99995,-0.00227,-0.00977,4627557.67530,-0.00889,-0.65277,-0.75750,119262.35510,-0.00466,0.75755,-0.65276,4373294.20000
1686751123077723136,638,0.99991,-0.00674,-0.01198,4627557.68560,-0.01347,-0.65253,-0.75765,119262.37920,-0.00271,0.75774,-0.65256,4373294.18560
1686751123102723072,639,0.99987,-0.01040,-0.01242,4627557.69700,-0.01619,-0.65353,-0.75673,119262.40250,-0.00025,0.75683,-0.65361,4373294.17050
1686751123127723008,640,0.99985,-0.01147,-0.01268,4627557.70970,-0.01710,-0.65541,-0.75508,119262.42510,0.00035,0.75519,-0.65551,4373294.15540
1686751123152723200,641,0.99990,-0.00861,-0.01081,4627557.72360,-0.01381,-0.65660,-0.75412,119262.44690,-0.00060,0.75419,-0.65665,4373294.13960
1686751123177723136,642,0.99996,-0.00566,-0.00730,4627557.73780,-0.00922,-0.65648,-0.75429,119262.46810,-0.00052,0.75432,-0.65651,4373294.12230
1686751123202723072,643,0.99998,-0.00538,-0.00389,4627557.75180,-0.00646,-0.65600,-0.75474,119262.48960,0.00150,0.75475,-0.65602,4373294.10470
1686751123227723008,644,0.99998,-0.00535,0.00149,4627557.76600,-0.00238,-0.65550,-0.75519,119262.51120,0.00502,0.75518,-0.65550,4373294.08660
1686751123252722944,645,0.99995,-0.00359,0.00896,4627557.77980,0.00442,-0.65509,-0.75554,119262.53260,0.00859,0.75554,-0.65505,4373294.06770
1686751123277723136,646,0.99988,-0.00035,0.01521,4627557.79310,0.01126,-0.65511,-0.75545,119262.55350,0.01023,0.75553,-0.65503,4373294.04820
1686751123302723072,647,0.99984,0.00445,0.01741,4627557.80690,0.01607,-0.65582,-0.75475,119262.57350,0.00806,0.75491,-0.65578,4373294.03010
1686751123327723008,648,0.99985,0.01019,0.01423,4627557.82100,0.01742,-0.65705,-0.75365,119262.59310,0.00166,0.75378,-0.65713,4373294.01450
1686751123352723200,649,0.99986,0.01491,0.00787,4627557.83520,0.01574,-0.65844,-0.75247,119262.61310,-0.00604,0.75249,-0.65858,4373294.00170
1686751123377722880,650,0.99989,0.01458,0.00185,4627557.84900,0.01101,-0.65986,-0.75131,119262.63440,-0.00974,0.75124,-0.65995,4373293.99010
1686751123402723072,651,0.99996,0.00756,-0.00546,4627557.86140,0.00090,-0.66148,-0.74997,119262.65730,-0.00928,0.74993,-0.66145,4373293.97870
1686751123427723264,652,0.99995,0.00134,-0.00982,4627557.87260,-0.00648,-0.66149,-0.74992,119262.68100,-0.00750,0.74995,-0.66145,4373293.96620
1686751123452722944,653,0.99993,-0.00107,-0.01185,4627557.88340,-0.00962,-0.65890,-0.75217,119262.70470,-0.00701,0.75223,-0.65886,4373293.95260
1686751123477723136,654,0.99992,0.00111,-0.01250,4627557.89460,-0.00872,-0.65452,-0.75599,119262.72750,-0.00902,0.75604,-0.65446,4373293.93750
1686751123502723072,655,0.99990,0.00445,-0.01322,4627557.90670,-0.00714,-0.65064,-0.75935,119262.74960,-0.01199,0.75937,-0.65055,4373293.92110
1686751123527723008,656,0.99990,0.00607,-0.01282,4627557.92030,-0.00582,-0.64851,-0.76118,119262.77150,-0.01293,0.76118,-0.64841,4373293.90400
1686751123552723200,657,0.99994,0.00620,-0.00874,4627557.93550,-0.00264,-0.64786,-0.76176,119262.79370,-0.01038,0.76174,-0.64780,4373293.88670
1686751123577723136,658,0.99997,0.00705,-0.00238,4627557.95130,0.00276,-0.64754,-0.76203,119262.81630,-0.00691,0.76200,-0.64754,4373293.86890
1686751123602723072,659,0.99996,0.00813,0.00318,4627557.96640,0.00768,-0.64719,-0.76229,119262.83940,-0.00413,0.76229,-0.64723,4373293.85030
1686751123627723008,660,0.99994,0.00855,0.00741,4627557.98080,0.01118,-0.64704,-0.76238,119262.86300,-0.00173,0.76241,-0.64709,4373293.83090
1686751123652723200,661,0.99991,0.01011,0.00936,4627557.99460,0.01367,-0.64707,-0.76231,119262.88670,-0.00165,0.76236,-0.64715,4373293.81160
1686751123677723136,662,0.99983,0.01520,0.01088,4627558.00870,0.01814,-0.64720,-0.76211,119262.91000,-0.00454,0.76217,-0.64736,4373293.79280
1686751123702723072,663,0.99977,0.01859,0.01092,4627558.02290,0.02036,-0.64812,-0.76127,119262.93350,-0.00707,0.76131,-0.64835,4373293.77500
1686751123727723008,664,0.99980,0.01647,0.01133,4627558.03820,0.01932,-0.65037,-0.75937,119262.95760,-0.00513,0.75944,-0.65056,4373293.75890
1686751123752722944,665,0.99989,0.00946,0.01140,4627558.05340,0.01481,-0.65310,-0.75713,119262.98260,0.00029,0.75721,-0.65317,4373293.74460
1686751123777723136,666,0.99994,0.00264,0.01016,4627558.06760,0.00941,-0.65386,-0.75655,119263.00830,0.00465,0.75661,-0.65385,4373293.73080
1686751123802723072,667,0.99997,-0.00240,0.00758,4627558.08000,0.00418,-0.65226,-0.75799,119263.03430,0.00676,0.75800,-0.65223,4373293.71660
1686751123827723008,668,0.99998,-0.00534,0.00367,4627558.09130,-0.00067,-0.64912,-0.76068,119263.06000,0.00645,0.76067,-0.64911,4373293.70150
1686751123852723200,669,0.99997,-0.00734,-0.00036,4627558.10300,-0.00501,-0.64576,-0.76352,119263.08550,0.00537,0.76350,-0.64578,4373293.68650
1686751123877722880,670,0.99997,-0.00720,-0.00323,4627558.11590,-0.00710,-0.64278,-0.76601,119263.11040,0.00344,0.76601,-0.64282,4373293.67170
1686751123902723072,671,0.99998,-0.00587,-0.00280,4627558.12970,-0.00591,-0.63992,-0.76842,119263.13490,0.00272,0.76842,-0.63994,4373293.65610
1686751123927723264,672,0.99998,-0.00517,-0.00210,4627558.14340,-0.00491,-0.63673,-0.77107,119263.15900,0.00265,0.77107,-0.63674,4373293.63980
1686751123952722944,673,1.00000,-0.00236,-0.00104,4627558.15730,-0.00230,-0.63315,-0.77403,119263.18270,0.00116,0.77403,-0.63315,4373293.62310
1686751123977723136,674,1.00000,0.00233,0.00051,4627558.17120,0.00186,-0.62942,-0.77706,119263.20570,-0.00149,0.77706,-0.62942,4373293.60580
1686751124002723072,675,0.99997,0.00822,0.00033,4627558.18490,0.00540,-0.62578,-0.77998,119263.22860,-0.00620,0.77996,-0.62580,4373293.58880
1686751124027723008,676,0.99989,0.01459,0.00131,4627558.19890,0.01010,-0.62211,-0.78286,119263.25130,-0.01061,0.78279,-0.62219,4373293.57200
1686751124052723200,677,0.99984,0.01749,0.00234,4627558.21270,0.01265,-0.61823,-0.78590,119263.27490,-0.01229,0.78581,-0.61835,4373293.55530
1686751124077723136,678,0.99983,0.01704,0.00644,4627558.22620,0.01555,-0.61425,-0.78896,119263.29970,-0.00949,0.78893,-0.61441,4373293.53790
1686751124102723072,679,0.99985,0.01468,0.00910,4627558.23880,0.01616,-0.61047,-0.79188,119263.32560,-0.00607,0.79191,-0.61061,4373293.52010
1686751124127723008,680,0.99988,0.01126,0.01037,4627558.25200,0.01508,-0.60773,-0.79400,119263.35230,-0.00263,0.79406,-0.60783,4373293.50320
1686751124152723200,681,0.99991,0.00683,0.01117,4627558.26600,0.01303,-0.60612,-0.79527,119263.37980,0.00134,0.79535,-0.60615,4373293.48750
1686751124177723136,682,0.99992,0.00422,0.01155,4627558.27990,0.01175,-0.60481,-0.79628,119263.40760,0.00363,0.79636,-0.60481,4373293.47130
1686751124202723072,683,0.99989,0.00357,0.01427,4627558.29370,0.01353,-0.60345,-0.79729,119263.43540,0.00577,0.79739,-0.60343,4373293.45420
1686751124227723008,684,0.99989,0.00090,0.01489,4627558.30690,0.01243,-0.60258,-0.79796,119263.46310,0.00826,0.79806,-0.60252,4373293.43640
