timestamp (ns), T_wf(00), T_wf(01), T_wf(02), T_wf(03), T_wf(10), T_wf(11), T_wf(12), T_wf(13), T_wf(20), T_wf(21), T_wf(22), T_wf(23)
1677764700238000128,0.99975,0.00735,-0.02133,0.30148,-0.00680,0.99965,0.02559,-0.00232,0.02151,-0.02544,0.99945,-0.00976
1677764700248000256,0.99977,0.00537,-0.02064,0.30356,-0.00485,0.99967,0.02519,-0.00202,0.02076,-0.02508,0.99947,-0.00954
1677764700258000128,0.99979,0.00351,-0.02019,0.30578,-0.00301,0.99969,0.02480,-0.00163,0.02027,-0.02474,0.99949,-0.00942
1677764700268000000,0.99980,0.00178,-0.02000,0.30813,-0.00129,0.99970,0.02445,-0.00122,0.02004,-0.02442,0.99950,-0.00930
1677764700278000128,0.99981,0.00012,-0.01971,0.31057,0.00035,0.99971,0.02414,-0.00085,0.01971,-0.02414,0.99951,-0.00918
1677764700288000000,0.99982,-0.00153,-0.01909,0.31315,0.00199,0.99971,0.02400,-0.00059,0.01904,-0.02403,0.99953,-0.00907
1677764700298000128,0.99983,-0.00318,-0.01839,0.31585,0.00362,0.99971,0.02395,-0.00036,0.01831,-0.02401,0.99954,-0.00905
1677764700308000000,0.99983,-0.00481,-0.01768,0.31864,0.00524,0.99970,0.02388,-0.00012,0.01756,-0.02397,0.99956,-0.00904
1677764700318000128,0.99983,-0.00642,-0.01713,0.32151,0.00682,0.99970,0.02367,0.00016,0.01697,-0.02379,0.99957,-0.00902
1677764700328000000,0.99983,-0.00795,-0.01673,0.32443,0.00834,0.99969,0.02328,0.00044,0.01654,-0.02342,0.99959,-0.00890
1677764700338000128,0.99983,-0.00946,-0.01613,0.32743,0.00983,0.99969,0.02286,0.00063,0.01591,-0.02302,0.99961,-0.00879
1677764700348000000,0.99982,-0.01095,-0.01531,0.33048,0.01129,0.99968,0.02245,0.00072,0.01505,-0.02262,0.99963,-0.00868
1677764700358000128,0.99982,-0.01237,-0.01443,0.33358,0.01269,0.99968,0.02191,0.00078,0.01415,-0.02209,0.99966,-0.00847
1677764700368000000,0.99981,-0.01370,-0.01363,0.33674,0.01399,0.99967,0.02134,0.00083,0.01334,-0.02153,0.99968,-0.00816
1677764700378000128,0.99980,-0.01493,-0.01297,0.33998,0.01520,0.99967,0.02074,0.00094,0.01265,-0.02093,0.99970,-0.00795
1677764700388000000,0.99979,-0.01607,-0.01241,0.34328,0.01632,0.99967,0.02007,0.00103,0.01208,-0.02027,0.99972,-0.00764
1677764700398000128,0.99978,-0.01715,-0.01177,0.34664,0.01738,0.99966,0.01943,0.00111,0.01143,-0.01963,0.99974,-0.00753
1677764700408000000,0.99978,-0.01817,-0.01090,0.35007,0.01838,0.99965,0.01890,0.00109,0.01056,-0.01909,0.99976,-0.00742
1677764700417999872,0.99977,-0.01911,-0.00995,0.35358,0.01929,0.99964,0.01849,0.00101,0.00959,-0.01868,0.99978,-0.00742
1677764700428000000,0.99976,-0.01995,-0.00898,0.35716,0.02011,0.99963,0.01819,0.00088,0.00862,-0.01837,0.99979,-0.00742
1677764700438000128,0.99975,-0.02068,-0.00810,0.36080,0.02082,0.99962,0.01796,0.00074,0.00773,-0.01813,0.99981,-0.00742
1677764700448000256,0.99975,-0.02129,-0.00743,0.36453,0.02142,0.99961,0.01785,0.00061,0.00705,-0.01801,0.99981,-0.00741
1677764700458000128,0.99974,-0.02182,-0.00680,0.36833,0.02194,0.99960,0.01782,0.00045,0.00640,-0.01797,0.99982,-0.00741
1677764700468000256,0.99973,-0.02232,-0.00615,0.37216,0.02242,0.99959,0.01784,0.00029,0.00574,-0.01798,0.99982,-0.00741
1677764700478000128,0.99973,-0.02278,-0.00556,0.37603,0.02287,0.99958,0.01785,0.00012,0.00515,-0.01797,0.99983,-0.00741
1677764700488000256,0.99972,-0.02323,-0.00500,0.37996,0.02332,0.99957,0.01781,-0.00003,0.00459,-0.01793,0.99983,-0.00750
1677764700498000128,0.99971,-0.02370,-0.00445,0.38393,0.02378,0.99956,0.01776,-0.00019,0.00403,-0.01786,0.99983,-0.00760
1677764700508000256,0.99970,-0.02420,-0.00382,0.38794,0.02426,0.99955,0.01769,-0.00036,0.00339,-0.01778,0.99984,-0.00770
1677764700518000128,0.99969,-0.02474,-0.00305,0.39201,0.02479,0.99954,0.01771,-0.00055,0.00261,-0.01778,0.99984,-0.00800
1677764700528000000,0.99968,-0.02531,-0.00229,0.39614,0.02535,0.99952,0.01777,-0.00075,0.00184,-0.01782,0.99984,-0.00830
1677764700538000128,0.99966,-0.02591,-0.00152,0.40032,0.02593,0.99951,0.01777,-0.00091,0.00106,-0.01781,0.99984,-0.00869
1677764700548000000,0.99965,-0.02652,-0.00071,0.40456,0.02653,0.99949,0.01774,-0.00108,0.00024,-0.01775,0.99984,-0.00909
1677764700558000128,0.99963,-0.02713,0.00011,0.40885,0.02713,0.99948,0.01765,-0.00125,-0.00059,-0.01764,0.99984,-0.00949
